method,contrast_id,effect_type,program,k,estimate,se_hksj,ci_low,ci_high,p,tau2,i2,q,q_p,prediction_low,prediction_high,max_weight_fraction,direction_concordance,n_study_fdr_le_005,all_study_effects_same_sign,datasets,study_effects,study_fdr,meta_fdr
magnitude_mean_z,change_d7_minus_d1,temporal_delta,HALLMARK_TGF_BETA_SIGNALING,3,-0.35728649969198178,0.56552126772221123,-2.7905281259883301,2.0759551266043665,0.59211378293775807,0.54667120025252247,60.156448409385121,5.0196328393352836,0.081283159860785964,-12.18488299068057,11.470309991296606,0.40224681119120254,0.66666666666666663,0,False,GSE162610;GSE234774;GSE304399,GSE162610:-1.3294629278;GSE234774:-0.531007811277;GSE304399:0.710952052638,GSE162610:0.124007392061;GSE234774:0.304546946449;GSE304399:0.938684406925,0.65012554220182683
magnitude_mean_z,change_d7_minus_d1,temporal_delta,HALLMARK_WNT_BETA_CATENIN_SIGNALING,3,-0.27165913702521854,0.41083293177147556,-2.0393305723827324,1.4960122983322952,0.57644474303135074,0,20.699265360236101,2.5220447314710457,0.28336417653391738,-5.4917864804764758,4.948468206426039,0.50502258058816929,0.66666666666666663,0,False,GSE162610;GSE234774;GSE304399,GSE162610:-1.00318467079;GSE234774:-0.318073314833;GSE304399:0.645591459653,GSE162610:0.215105930492;GSE234774:0.580223879788;GSE304399:0.938684406925,0.65012554220182683
magnitude_mean_z,change_d7_minus_d1,temporal_delta,HALLMARK_COMPLEMENT,3,-0.26770217139579761,0.62230243657343776,-2.9452534488482409,2.409849106056646,0.70898243166164021,0.75060482958698127,66.277393453871596,5.9307396575773108,0.051541404224844739,-13.821507618023478,13.286103275231884,0.37238483932595673,0.66666666666666663,0,False,GSE162610;GSE234774;GSE304399,GSE162610:-1.33100253025;GSE234774:-0.449281788584;GSE304399:0.867243060698,GSE162610:0.124007392061;GSE234774:0.41866492105;GSE304399:0.938684406925,0.75423662942727687
magnitude_mean_z,change_d7_minus_d1,temporal_delta,HALLMARK_INTERFERON_ALPHA_RESPONSE,3,-0.080853347892518412,0.51574874433725293,-2.2999410905800568,2.1382343947950204,0.88982254542437,0.43926950009940463,55.780969505008159,4.5229395072931684,0.10419722790177163,-10.751540935525931,10.589834239740895,0.37921274969081209,0.66666666666666663,0,False,GSE162610;GSE234774;GSE304399,GSE162610:-0.263774522002;GSE234774:-0.786922947569;GSE304399:0.853377766756,GSE162610:0.712852325998;GSE234774:0.215437400007;GSE304399:0.938684406925,0.92689848481705217
magnitude_mean_z,change_d7_minus_d1,temporal_delta,HALLMARK_MITOTIC_SPINDLE,3,0.052827400774226922,0.48393369652150714,-2.0293712395817836,2.1350260411302373,0.92303940630748882,0.25019454329772628,42.557208987417887,3.4817249732206177,0.17536908188619854,-8.7904205910334046,8.8960753925818583,0.42069450467734787,0.66666666666666663,0,False,GSE162610;GSE234774;GSE304399,GSE162610:-0.886575465471;GSE234774:0.0282617582908;GSE304399:0.914517641226,GSE162610:0.243482078155;GSE234774:0.954890475552;GSE304399:0.938684406925,0.94187694521172327
magnitude_mean_z,change_d7_minus_d1,temporal_delta,HALLMARK_BILE_ACID_METABOLISM,3,0.001971376815799369,0.50967414274756218,-2.1909794647597161,2.1949222183913144,0.99726498053539103,0.24664960349155809,32.125260660133463,2.9466043176762389,0.22916748691783068,-9.0401457993018344,9.0440885529334327,0.33977871141549099,0.33333333333333331,0,False,GSE162610;GSE234774;GSE304399,GSE162610:-0.517937204508;GSE234774:-0.485792558227;GSE304399:1.03239329741,GSE162610:0.47966298731;GSE234774:0.559494722043;GSE304399:0.938684406925,0.99726498053539103
magnitude_mean_z,injury_d1_vs_uninjured,endpoint,HALLMARK_ALLOGRAFT_REJECTION,3,1.523099372618852,0.33208198418115553,0.094265916881185463,2.9519328283565187,0.044395551642924531,0,0,0.40503601270779926,0.81667177718467598,-2.6964023075820367,5.7426010528197402,0.41233943052629851,1,1,True,GSE162610;GSE234774;GSE304399,GSE162610:1.17487716735;GSE234774:1.64361752037;GSE304399:1.66104110366,GSE162610:0.384526768361;GSE234774:0.00751989229205;GSE304399:0.120633347285,0.24570667897305401
magnitude_mean_z,injury_d1_vs_uninjured,endpoint,HALLMARK_ANGIOGENESIS,3,1.8595290806811369,0.30841025668038019,0.53254684789256679,3.186511313469707,0.026422186550407741,0,0,0.80694670799991419,0.6679958259786577,-2.059194783435963,5.7782529447982371,0.57540057712417092,1,1,True,GSE162610;GSE234774;GSE304399,GSE162610:1.63139046324;GSE234774:2.09154143117;GSE304399:1.44120984833,GSE162610:0.20904250104;GSE234774:0.000776402446736;GSE304399:0.16524856803,0.24570667897305401
magnitude_mean_z,injury_d1_vs_uninjured,endpoint,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,3,1.6996891020589191,0.35409056576796222,0.17616036267886503,3.2232178414389732,0.040764628109188648,0.074101745518137724,3.9055376017370254,2.0812853832419718,0.35322759257832476,-3.9753331521768551,7.3747113562946929,0.53762203894687854,1,1,True,GSE162610;GSE234774;GSE304399,GSE162610:1.25705877112;GSE234774:2.11708060313;GSE304399:1.16002387524,GSE162610:0.384526768361;GSE234774:0.000776402446736;GSE304399:0.253644846881,0.24570667897305401
magnitude_mean_z,injury_d1_vs_uninjured,endpoint,HALLMARK_IL6_JAK_STAT3_SIGNALING,3,1.7883469130124898,0.31126057386528011,0.44910075520765824,3.1275930708173214,0.028982657975341261,0,0,0.2555959669572761,0.8800311420185214,-2.1665936648189854,5.7432874908439651,0.48495069684137992,1,1,True,GSE162610;GSE234774;GSE304399,GSE162610:1.53386341498;GSE234774:1.92672442999;GSE304399:1.76332556281,GSE162610:0.20904250104;GSE234774:0.00150688585822;GSE304399:0.120633347285,0.24570667897305401
magnitude_mean_z,injury_d1_vs_uninjured,endpoint,HALLMARK_INFLAMMATORY_RESPONSE,3,1.6050261776303034,0.31912442796663892,0.23194458650990901,2.9781077687506978,0.03733287921735335,0,0,1.0515650245960186,0.59109264608422918,-2.4498341404284445,5.6598864956890509,0.46283256638387976,1,1,True,GSE162610;GSE234774;GSE304399,GSE162610:1.05723842604;GSE234774:1.86718993553;GSE304399:1.65599877275,GSE162610:0.384526768361;GSE234774:0.00202055199678;GSE304399:0.120633347285,0.24570667897305401
magnitude_mean_z,injury_d1_vs_uninjured,endpoint,HALLMARK_MTORC1_SIGNALING,3,1.4515344352211497,0.34564985852882857,-0.035676872115429914,2.938745742557729,0.05229623065014169,0,0,0.46711778990535785,0.7917109665872375,-2.940363434275965,5.8434323047182639,0.46380325912627879,1,1,True,GSE162610;GSE234774;GSE304399,GSE162610:1.09547381959;GSE234774:1.65027917012;GSE304399:1.49880245645,GSE162610:0.384526768361;GSE234774:0.00662300845072;GSE304399:0.151080962522,0.24570667897305401
magnitude_mean_z,injury_d1_vs_uninjured,endpoint,HALLMARK_MYC_TARGETS_V1,3,1.543898004763296,0.34287947238578781,0.068606706927530903,3.0191893025990613,0.045949688196051407,0,0,0.68993769007243178,0.70824241839097768,-2.8127987712020817,5.9005947807286736,0.50068428911723262,1,1,True,GSE162610;GSE234774;GSE304399,GSE162610:1.48840180118;GSE234774:1.7842609456;GSE304399:1.05264101821,GSE162610:0.20904250104;GSE234774:0.00307582006499;GSE304399:0.282833743493,0.24570667897305401
magnitude_mean_z,injury_d1_vs_uninjured,endpoint,HALLMARK_MYC_TARGETS_V2,3,1.6003627458403742,0.33636873060824457,0.15308490888644921,3.0476405827942994,0.041449525808340174,0,0,0.69523647761721041,0.7063684888231514,-2.673607212115173,5.874332703795921,0.51912546421950345,1,1,True,GSE162610;GSE234774;GSE304399,GSE162610:1.60735317865;GSE234774:1.80476527326;GSE304399:1.07315730536,GSE162610:0.20904250104;GSE234774:0.00229803296977;GSE304399:0.280620691825,0.24570667897305401
magnitude_mean_z,injury_d1_vs_uninjured,endpoint,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,3,1.4666073539663276,0.33789882215719647,0.01274606443253834,2.9204686435001168,0.049197492320640163,0,0,1.5461631802164362,0.461588447995254,-2.8268042604752925,5.7600189684079481,0.51637405080085452,1,1,True,GSE162610;GSE234774;GSE304399,GSE162610:1.0991193944;GSE234774:1.87017492928;GSE304399:0.949653029047,GSE162610:0.384526768361;GSE234774:0.00202055199678;GSE304399:0.334136860822,0.24570667897305401
magnitude_mean_z,injury_d1_vs_uninjured,endpoint,HALLMARK_TNFA_SIGNALING_VIA_NFKB,3,1.7045501819607773,0.36332228394593025,0.14130056516201139,3.2677997987595431,0.042553346539121663,0.1030907883088482,26.252441963473348,2.7119542032963504,0.25769537681988386,-4.4562411843359939,7.8653415482575486,0.47889246532383817,1,1,True,GSE162610;GSE234774;GSE304399,GSE162610:0.838588358302;GSE234774:2.08376413059;GSE304399:1.84502101951,GSE162610:0.524027871624;GSE234774:0.000776402446736;GSE304399:0.120633347285,0.24570667897305401
magnitude_mean_z,injury_d1_vs_uninjured,endpoint,HALLMARK_UNFOLDED_PROTEIN_RESPONSE,3,1.4091245609874337,0.34162824192111357,-0.060783126673955135,2.8790322486488225,0.054055469374071886,0.010188726876974485,0,1.8099016504725365,0.4045617788437692,-3.1171848098222279,5.9354339317970952,0.49564560591167656,1,1,True,GSE162610;GSE234774;GSE304399,GSE162610:0.724255488037;GSE234774:1.79645897198;GSE304399:1.40133898882,GSE162610:0.539814617761;GSE234774:0.00263679250101;GSE304399:0.172225547926,0.24570667897305401
magnitude_mean_z,injury_d1_vs_uninjured,endpoint,HALLMARK_E2F_TARGETS,3,1.2758321485683313,0.34603970883711765,-0.21305654926140205,2.7647208463980646,0.066328516706895296,0,0,0.72032317054176787,0.69756360096049774,-3.121019238762365,5.6726835358990275,0.40081446978886559,1,1,True,GSE162610;GSE234774;GSE304399,GSE162610:0.824387961509;GSE234774:1.51067115866;GSE304399:1.39861987938,GSE162610:0.524027871624;GSE234774:0.0164206964104;GSE304399:0.145541688037,0.27636881961206372
magnitude_mean_z,injury_d1_vs_uninjured,endpoint,HALLMARK_CHOLESTEROL_HOMEOSTASIS,3,0.98896975572331103,0.35865075257313922,-0.55417988386220518,2.5321193953088272,0.11019889734897841,0,0,1.1852921490081332,0.5528624323484439,-3.5681201352541287,5.5460596467007512,0.43199404528151292,1,1,True,GSE162610;GSE234774;GSE304399,GSE162610:0.413115687047;GSE234774:1.27966877287;GSE304399:1.20554947594,GSE162610:0.726722401219;GSE234774:0.0363003212588;GSE304399:0.247076836641,0.37847327858834595
magnitude_mean_z,injury_d1_vs_uninjured,endpoint,HALLMARK_G2M_CHECKPOINT,3,1.167315721305739,0.44133031998691663,-0.73157538470717132,3.0662068273186494,0.11813906710040077,0.22842016849023344,40.565484331365589,3.3650480322757423,0.18590415827943202,-7.0984842537793664,9.4331156963908445,0.38692821707020131,1,1,True,GSE162610;GSE234774;GSE304399,GSE162610:0.223807289588;GSE234774:1.69029670447;GSE304399:1.414048486,GSE162610:0.826129673229;GSE234774:0.00626562205041;GSE304399:0.139524781012,0.37847327858834595
magnitude_mean_z,injury_d1_vs_uninjured,endpoint,HALLMARK_GLYCOLYSIS,3,1.2223166406795338,0.46911360659947149,-0.79611629931829753,3.240749580677365,0.12111144914827071,0.29354036661446886,42.263551491395908,3.4640163218594107,0.17692875157350069,-7.8837686645504768,10.328401945909544,0.43881518948627368,1,1,True,GSE162610;GSE234774;GSE304399,GSE162610:0.65759765813;GSE234774:1.92228793306;GSE304399:0.696864551289,GSE162610:0.545408120247;GSE234774:0.00150688585822;GSE304399:0.511073781243,0.37847327858834595
magnitude_mean_z,injury_d1_vs_uninjured,endpoint,HALLMARK_IL2_STAT5_SIGNALING,3,1.4150608552072885,0.49190684327824424,-0.70144346680628988,3.5315651772208669,0.10258217374331159,0.40928391358107269,56.475201041891879,4.5950815348394052,0.10050570696039274,-8.8389034898950101,11.669025200309587,0.40902048467544527,1,1,True,GSE162610;GSE234774;GSE304399,GSE162610:0.381065895503;GSE234774:2.02885801405;GSE304399:1.59880547896,GSE162610:0.726722401219;GSE234774:0.000776402446736;GSE304399:0.139044741291,0.37847327858834595
magnitude_mean_z,injury_d1_vs_uninjured,endpoint,HALLMARK_COMPLEMENT,3,1.2070324726961768,0.49874872539206344,-0.93891009207104981,3.3529750374634033,0.13660581533434871,0.4371359961851991,58.793905545399674,4.853650962246717,0.088316751237697708,-9.3160241917262034,11.730089137118558,0.39328961472866825,1,1,True,GSE162610;GSE234774;GSE304399,GSE162610:0.200815324483;GSE234774:1.91175186524;GSE304399:1.26547029794,GSE162610:0.836311378303;GSE234774:0.00150688585822;GSE304399:0.151080962522,0.40178180980690792
magnitude_mean_z,injury_d1_vs_uninjured,endpoint,HALLMARK_COAGULATION,3,1.1552067456763533,0.53048476931258659,-1.1272849950969608,3.4376984864496674,0.16133564087060759,0.50873720399412781,61.10463645340711,5.142001044942524,0.076459008185862626,-10.139396425064778,12.449809916417482,0.39323951272664659,1,1,True,GSE162610;GSE234774;GSE304399,GSE162610:0.153313848456;GSE234774:1.92611939137;GSE304399:1.16760222075,GSE162610:0.862594049154;GSE234774:0.00150688585822;GSE304399:0.217397838064,0.44815455797390996
magnitude_mean_z,injury_d1_vs_uninjured,endpoint,HALLMARK_HYPOXIA,3,1.1921253463569792,0.58808817863102825,-1.3382138607632037,3.7224645534771623,0.17986236653428003,0.68496722790799658,68.363052360449785,6.3217223822811066,0.042389220136175437,-11.708364454104244,14.092615146818202,0.40073323383295528,1,1,True,GSE162610;GSE234774;GSE304399,GSE162610:0.12503557875;GSE234774:2.03627321304;GSE304399:1.18774175693,GSE162610:0.862594049154;GSE234774:0.000776402446736;GSE304399:0.253644846881,0.47332201719547379
magnitude_mean_z,injury_d1_vs_uninjured,endpoint,HALLMARK_ANDROGEN_RESPONSE,3,1.2441458495703188,0.73972552376986711,-1.9386361945434503,4.4269278936840877,0.23461255453586807,1.3011885830646246,80.076676982089865,10.038486040717673,0.0066095280943077638,-16.030603916971288,18.518895616111926,0.36782935294920249,0.66666666666666663,1,False,GSE162610;GSE234774;GSE304399,GSE162610:-0.285658717098;GSE234774:2.08641910568;GSE304399:1.79107407813,GSE162610:0.799881192367;GSE234774:0.000776402446736;GSE304399:0.120633347285,0.50509731046262651
magnitude_mean_z,injury_d1_vs_uninjured,endpoint,HALLMARK_DNA_REPAIR,3,0.77610848723462311,0.52300777322905323,-1.4742123359295505,3.0264293103987967,0.27609210385586819,0.41128966811841133,50.019172499174623,4.001534388295136,0.1352314946174554,-9.7388175553038732,11.291034529773119,0.39813426037369976,1,1,True,GSE162610;GSE234774;GSE304399,GSE162610:0.0463907981262;GSE234774:1.6184832142;GSE304399:0.432578973835,GSE162610:0.942303084028;GSE234774:0.00893080179332;GSE304399:0.714523388841,0.50509731046262651
magnitude_mean_z,injury_d1_vs_uninjured,endpoint,HALLMARK_ESTROGEN_RESPONSE_EARLY,3,1.0519743951646738,0.70598048540269964,-1.985614467503102,4.0895632578324497,0.2746672020064127,1.1474031902356934,78.66504778790592,9.3742886326516608,0.0092129579199904839,-15.248712784786456,17.352661575115803,0.3775249897458588,0.66666666666666663,1,False,GSE162610;GSE234774;GSE304399,GSE162610:-0.31641845964;GSE234774:2.02072083304;GSE304399:1.29064885372,GSE162610:0.7770433893;GSE234774:0.000776402446736;GSE304399:0.215294837938,0.50509731046262651
magnitude_mean_z,injury_d1_vs_uninjured,endpoint,HALLMARK_ESTROGEN_RESPONSE_LATE,3,0.97067396504063319,0.68598033866294261,-1.9808612116619368,3.9222091417432035,0.292692399752987,1.0476194053639658,77.547307299958547,8.9076175705032803,0.01163417041889475,-14.685249429549209,16.626597359630477,0.38631802422565081,0.66666666666666663,1,False,GSE162610;GSE234774;GSE304399,GSE162610:-0.22881814937;GSE234774:2.0103991632;GSE304399:0.92104846974,GSE162610:0.826129673229;GSE234774:0.000776402446736;GSE304399:0.342302081544,0.50509731046262651
magnitude_mean_z,injury_d1_vs_uninjured,endpoint,HALLMARK_KRAS_SIGNALING_UP,3,1.1260845571835467,0.68725303521795778,-1.8309265908256023,4.0830957051926955,0.24297583173665496,1.0904980690184576,77.452990439198757,8.8703559317110923,0.011852956298415995,-14.758271265211578,17.010440379578672,0.37086527986950663,0.66666666666666663,1,False,GSE162610;GSE234774;GSE304399,GSE162610:-0.270006734824;GSE234774:2.01586138011;GSE304399:1.47317796145,GSE162610:0.801939926755;GSE234774:0.000776402446736;GSE304399:0.139524781012,0.50509731046262651
magnitude_mean_z,injury_d1_vs_uninjured,endpoint,HALLMARK_OXIDATIVE_PHOSPHORYLATION,3,0.81664702319255522,0.56968196274963245,-1.6344966289211822,3.2677906753062924,0.28811718102856443,0.57149582154808887,59.905192829098439,4.988177125968277,0.082571675987253554,-11.210924231764151,12.844218278149262,0.39664498918297769,0.66666666666666663,1,False,GSE162610;GSE234774;GSE304399,GSE162610:0.366250681474;GSE234774:1.76196860038;GSE304399:-0.0122081982201,GSE162610:0.728019118353;GSE234774:0.00398515667402;GSE304399:0.987800169158,0.50509731046262651
magnitude_mean_z,injury_d1_vs_uninjured,endpoint,HALLMARK_PI3K_AKT_MTOR_SIGNALING,3,1.21202948125235,0.67514660434455187,-1.6928918989118162,4.116950861416516,0.21446710887323489,1.0316495619656507,76.216925078976402,8.4093415449490685,0.014925699211269827,-14.284709620640898,16.708768583145599,0.36979936337637287,0.66666666666666663,1,False,GSE162610;GSE234774;GSE304399,GSE162610:-0.1879175276;GSE234774:2.02110955199;GSE304399:1.64202838572,GSE162610:0.836311378303;GSE234774:0.000776402446736;GSE304399:0.125176899763,0.50509731046262651
magnitude_mean_z,injury_d1_vs_uninjured,endpoint,HALLMARK_PROTEIN_SECRETION,3,1.0174058601436038,0.68880267291117203,-1.9462728407163763,3.9810845610035841,0.27769273031639374,1.0631073741180859,75.255346879975519,8.0825541998869657,0.017575013029089169,-14.738065121391459,16.772876841678666,0.36252614791152227,0.66666666666666663,1,False,GSE162610;GSE234774;GSE304399,GSE162610:-0.401190389294;GSE234774:1.79668061252;GSE304399:1.54487079889,GSE162610:0.726722401219;GSE234774:0.0027181442294;GSE304399:0.139524781012,0.50509731046262651
magnitude_mean_z,injury_d1_vs_uninjured,endpoint,HALLMARK_TGF_BETA_SIGNALING,3,1.0676910222638571,0.73181482019758515,-2.0810540115303944,4.2164360560581082,0.28196709527739677,1.3026254545377365,81.843387997377832,11.015270909083485,0.0040556859080246232,-16.159309878753422,18.294691923281139,0.3687393734057694,0.66666666666666663,1,False,GSE162610;GSE234774;GSE304399,GSE162610:-0.389006520041;GSE234774:2.09113847908;GSE304399:1.31295639777,GSE162610:0.726722401219;GSE234774:0.000776402446736;GSE304399:0.151080962522,0.50509731046262651
magnitude_mean_z,injury_d1_vs_uninjured,endpoint,HALLMARK_UV_RESPONSE_UP,3,0.90482845030529657,0.63992474691699763,-1.8485455088513569,3.6582024094619499,0.29295644006832339,0.8473764868137077,72.088197563957621,7.1654276164458999,0.027800151512153041,-13.340182446874197,15.149839347484791,0.38901574594698746,0.66666666666666663,1,False,GSE162610;GSE234774;GSE304399,GSE162610:-0.129514834148;GSE234774:1.91417945191;GSE304399:0.709274150849,GSE162610:0.862594049154;GSE234774:0.00150688585822;GSE304399:0.511073781243,0.50509731046262651
magnitude_mean_z,injury_d1_vs_uninjured,endpoint,HALLMARK_APICAL_JUNCTION,3,0.99618802185378719,0.75026897963479067,-2.2319588514181881,4.2243348951257627,0.31552423839997856,1.3390957920601283,81.527818561245624,10.827091573516206,0.0044558128055854559,-16.527319088501248,18.51969513220882,0.37313915796351216,0.66666666666666663,1,False,GSE162610;GSE234774;GSE304399,GSE162610:-0.422488153309;GSE234774:2.07670027011;GSE304399:1.1711780284,GSE162610:0.726722401219;GSE234774:0.000776402446736;GSE304399:0.253644846881,0.52494922877518368
magnitude_mean_z,injury_d1_vs_uninjured,endpoint,HALLMARK_NOTCH_SIGNALING,3,0.8881621944360153,0.70283115214858205,-2.1358761809090407,3.9122005697810711,0.33369047138159813,1.113390902234183,77.058889458618225,8.7179737719860952,0.012791340173133443,-15.220993130022483,16.997317518894516,0.37206882981286316,0.66666666666666663,1,False,GSE162610;GSE234774;GSE304399,GSE162610:-0.43607885863;GSE234774:1.89662495713;GSE304399:1.06654812583,GSE162610:0.726722401219;GSE234774:0.00176628312855;GSE304399:0.277280154736,0.52494922877518368
magnitude_mean_z,injury_d1_vs_uninjured,endpoint,HALLMARK_P53_PATHWAY,3,0.91603798897732169,0.72935454654393617,-2.2221213416651264,4.05419731961977,0.33596750641611756,1.2329798818338467,79.120299272361549,9.5786813522312659,0.0083179397907557455,-15.964277839103932,17.796353817058577,0.3705689161640181,0.66666666666666663,1,False,GSE162610;GSE234774;GSE304399,GSE162610:-0.474154144888;GSE234774:1.94812169474;GSE304399:1.13735356584,GSE162610:0.718282927706;GSE234774:0.00150688585822;GSE304399:0.253644846881,0.52494922877518368
magnitude_mean_z,injury_d1_vs_uninjured,endpoint,HALLMARK_APOPTOSIS,3,0.94554994298346329,0.82001410167275868,-2.5826859700118847,4.4737858559788108,0.36807423519770383,1.6806434382461943,84.192959875952198,12.652590138980736,0.0017886483260525271,-18.545397722104926,20.43649760807185,0.36178796751359565,0.66666666666666663,1,False,GSE162610;GSE234774;GSE304399,GSE162610:-0.681537093284;GSE234774:2.04300503265;GSE304399:1.34442351808,GSE162610:0.545408120247;GSE234774:0.000776402446736;GSE304399:0.16524856803,0.55768823514803612
magnitude_mean_z,injury_d1_vs_uninjured,endpoint,HALLMARK_INTERFERON_GAMMA_RESPONSE,3,0.90929847802802499,0.85775932913746278,-2.7813420409533465,4.5999389970093967,0.40020800840362752,1.8602442350035624,84.74504475761556,13.11049405404475,0.0014226313951972212,-19.563056339952276,21.381653296008324,0.35103356387793455,0.66666666666666663,1,False,GSE162610;GSE234774;GSE304399,GSE162610:-0.844541056726;GSE234774:1.93338767761;GSE304399:1.51655349228,GSE162610:0.524027871624;GSE234774:0.00150688585822;GSE304399:0.125176899763,0.58854118882886397
magnitude_mean_z,injury_d1_vs_uninjured,endpoint,HALLMARK_APICAL_SURFACE,3,0.54258706284972835,0.61174763983411984,-2.0895505896003383,3.1747247152997948,0.46868249524908828,0.70711609096546491,64.769158217510736,5.6768442047105934,0.058517928456458174,-12.67034631984383,13.755520445543286,0.37797767761239598,0.66666666666666663,1,False,GSE162610;GSE234774;GSE304399,GSE162610:-0.539672100252;GSE234774:1.44372938002;GSE304399:0.619022723127,GSE162610:0.645393595384;GSE234774:0.0177612542567;GSE304399:0.571356459701,0.61668749374880039
magnitude_mean_z,injury_d1_vs_uninjured,endpoint,HALLMARK_BILE_ACID_METABOLISM,3,-0.53998246352097612,0.56295034684971867,-2.9621623101073244,1.8821973830653724,0.43867652155562226,0.4962676466159946,52.314686291266575,4.1941634529578566,0.12281431155172744,-11.997997576515901,10.918032649473949,0.34968181197667769,0.66666666666666663,0,False,GSE162610;GSE234774;GSE304399,GSE162610:-1.18056865914;GSE234774:0.54237843738;GSE304399:-1.02472445305,GSE162610:0.384526768361;GSE234774:0.417886009967;GSE304399:0.282833743493,0.61668749374880039
magnitude_mean_z,injury_d1_vs_uninjured,endpoint,HALLMARK_MITOTIC_SPINDLE,3,0.69128664516013327,0.75176717994701781,-2.5433064637749578,3.9258797540952242,0.45488245309004982,1.3603340945362261,81.217219797476815,10.648050919167602,0.0048730977316116678,-16.940091324127994,18.322664614448261,0.36371356561724139,0.66666666666666663,1,False,GSE162610;GSE234774;GSE304399,GSE162610:-0.770856994221;GSE234774:1.76411011268;GSE304399:0.932766015166,GSE162610:0.539814617761;GSE234774:0.00202055199678;GSE304399:0.280620691825,0.61668749374880039
magnitude_mean_z,injury_d1_vs_uninjured,endpoint,HALLMARK_UV_RESPONSE_DN,3,0.69449601988762555,0.77230599301135505,-2.6284684691445497,4.0174605089198012,0.46342364956833881,1.4097414191719457,80.987077394712514,10.519161317386317,0.0051974837814289859,-17.302612763840816,18.69160480361607,0.36760102246545823,0.66666666666666663,1,False,GSE162610;GSE234774;GSE304399,GSE162610:-0.752162273395;GSE234774:1.80738127565;GSE304399:0.90808925204,GSE162610:0.539814617761;GSE234774:0.00213125406432;GSE304399:0.342302081544,0.61668749374880039
magnitude_mean_z,injury_d1_vs_uninjured,endpoint,HALLMARK_HEDGEHOG_SIGNALING,3,0.57163008143898975,0.83791447503933203,-3.0336249218855795,4.1768850847635592,0.5655185168140755,1.7227283309046726,85.536648401174205,13.828053520889096,0.00099374814323072397,-19.214297146699632,20.357557309577611,0.37019822706119776,0.33333333333333331,1,False,GSE162610;GSE234774;GSE304399,GSE162610:-0.543695290794;GSE234774:2.04919664807;GSE304399:-0.02659530064,GSE162610:0.645393595384;GSE234774:0.000776402446736;GSE304399:0.987800169158,0.69224317031110849
magnitude_mean_z,injury_d1_vs_uninjured,endpoint,HALLMARK_SPERMATOGENESIS,3,0.41373949925619891,0.586178585433626,-2.1083833914804702,2.9358623899928675,0.55343529356205723,0.60546149067901145,58.81213143134395,4.8557987327414152,0.088221960087968038,-11.96465288056987,12.792131879082268,0.35937609773488699,0.66666666666666663,0,False,GSE162610;GSE234774;GSE304399,GSE162610:-0.736757400214;GSE234774:0.886988969338;GSE304399:1.13874976629,GSE162610:0.539814617761;GSE234774:0.160567803704;GSE304399:0.253644846881,0.69224317031110849
magnitude_mean_z,injury_d1_vs_uninjured,endpoint,HALLMARK_XENOBIOTIC_METABOLISM,3,0.51944847813960793,0.76602654326991537,-2.7764977193212377,3.8153946756004538,0.56763939965510901,1.3684724160066315,80.363083099226841,10.184898220561571,0.0061429566706224766,-17.247756601486483,18.2866535577657,0.36566278896800136,0.66666666666666663,1,False,GSE162610;GSE234774;GSE304399,GSE162610:-0.789432231506;GSE234774:1.75230857245;GSE304399:0.457165172716,GSE162610:0.539814617761;GSE234774:0.00351271687683;GSE304399:0.686572823376,0.69224317031110849
magnitude_mean_z,injury_d1_vs_uninjured,endpoint,HALLMARK_ADIPOGENESIS,3,0.47107587784758448,0.73462799572011672,-2.689773273287952,3.6319250289831206,0.58704064101918152,1.2081837866203204,77.527461479340829,8.8997511258524966,0.011680020307517486,-16.327382550012835,17.269534305708007,0.36780661256931463,0.66666666666666663,1,False,GSE162610;GSE234774;GSE304399,GSE162610:-0.677978328086;GSE234774:1.70675725985;GSE304399:0.232441521713,GSE162610:0.545408120247;GSE234774:0.00580909960105;GSE304399:0.816573703231,0.69687435626257788
magnitude_mean_z,injury_d1_vs_uninjured,endpoint,HALLMARK_HEME_METABOLISM,3,0.40448535216830622,0.77828551111977229,-2.944206926775637,3.7531776311122496,0.6550618948868232,1.4188741095784072,79.877991644895445,9.9393657169048897,0.0069453503446622869,-17.674986002787747,18.483956707124356,0.35742668467330063,0.66666666666666663,1,False,GSE162610;GSE234774;GSE304399,GSE162610:-0.997107810174;GSE234774:1.61320873071;GSE304399:0.507820818696,GSE162610:0.431046769894;GSE234774:0.00893080179332;GSE304399:0.632918593229,0.69687435626257788
magnitude_mean_z,injury_d1_vs_uninjured,endpoint,HALLMARK_INTERFERON_ALPHA_RESPONSE,3,0.60708797427551919,1.0608248145305299,-3.9572728097502314,5.1714487583012696,0.62488641696665881,3.0271258640790761,89.939730835558223,19.880183793382383,4.820287474416098e-05,-25.28513688816826,26.499312836719298,0.34446765606991431,0.66666666666666663,1,False,GSE162610;GSE234774;GSE304399,GSE162610:-1.531793306;GSE234774:1.91146682697;GSE304399:1.34553603379,GSE162610:0.20904250104;GSE234774:0.00157179997438;GSE304399:0.139524781012,0.69687435626257788
