dataset,contrast_id,effect_type,term,es,nes,nominal_p,fdr,fwer_p,tag_fraction,gene_fraction,leading_edge_genes,n_ranked_genes,n_exact_tied_genes_before_deterministic_break
GSE162610,injury_d7_vs_uninjured,endpoint,HALLMARK_SPERMATOGENESIS,-0.2036336003582771,-0.9837094704271281,0.48785046728971965,0.49733888811370025,0.9882,26/102,17.38%,Zc2hc1c;She;Ift88;Tcp11;Hspa2;Arl4a;Ybx2;Tekt2;Mlf1;Pacrg;Hspa4l;Strbp;Prm2;Slc2a5;Ip6k1;Tnni3;Cftr;Agfg1;Art3;Coil;Npy5r;Braf;Oaz3;Nefh;Septin4;Papolb,18747,16
GSE162610,injury_d7_vs_uninjured,endpoint,HALLMARK_MITOTIC_SPINDLE,0.2018086258145826,0.8999347986760275,0.6866189045528079,0.6845787661268588,1.0,35/198,14.58%,Myo9b;Kif2c;Cdk1;Septin9;Bcl2l11;Epb41l2;Dlgap5;Tuba4a;Incenp;Lmnb1;Dock2;Aurka;Ccnb2;Birc5;Smc4;Nusap1;Plk1;Abi1;Flna;Racgap1;Capzb;Csnk1d;Bin1;Ndc80;Espl1;Cenpe;Kif22;Myo1e;Fbxo5;Ttk;Arhgdia;Top2a;Uxt;Cdc42;Kif4,18747,16
GSE162610,injury_d7_vs_uninjured,endpoint,HALLMARK_KRAS_SIGNALING_DN,0.14623886997108726,0.6302277601396863,0.9951231406973908,0.9884653685827666,1.0,21/140,16.58%,Scgb1a1;Cacna1f;Ryr1;Tent5c;Idua;Ccdc106;Entpd7;Slc16a7;Ckm;Msh5;Cd80;Pdcd1;Mefv;Lgals7;Il12b;Stag3;Gamt;Sphk2;Slc12a3;Ptprj;Camk1d,18747,16
GSE234774,change_d7_minus_d1,temporal_delta,HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.6136189397436979,-2.9311738531253724,0.0,0.0,0.0,101/189,14.37%,Fosl1;Ldlr;Edn1;Hbegf;Tiparp;Dusp5;Maff;Plaur;Bhlhe40;Lif;Dusp4;Junb;Cebpd;Ier3;Trib1;Serpine1;Myc;Sdc4;Sphk1;Socs3;Ptx3;Klf6;Jun;Ier5;Vegfa;Cebpb;Il15ra;Cd44;Tnc;Cdkn1a;Cxcl2;Inhba;Ccn1;Ets2;Map2k3;Cxcl10;Sod2;Trip10;Il6st;Il6;Btg3;Smad3;Nfkbia;Zfp36;Ier2;Fosl2;Dusp1;Ptgs2;Ppp1r15a;Mcl1;Nfkb1;Gem;Btg1;Rnf19b;Bcl3;Egr1;Klf10;Kdm6b;Slc2a3;Hes1;Ifit2;Ackr3;Lamb3;Cxcl1;Fos;Ccnd1;Stat5a;Gadd45b;Jag1;B4galt5;Panx1;Irf1;Klf4;Tap1;Eif1;Snn;Fut4;Plk2;Icam1;Btg2;Cxcl5;Klf2;Areg;Gadd45a;Slc2a6;Tnfsf9;Gfpt2;F2rl1;Tubb2a;Fosb;Plpp3;Ifih1;Klf9;Fjx1;Gch1;Il23a;F3;Nfkb2;Ccl5;Rhob;Sgk1,21023,0
GSE234774,change_d7_minus_d1,temporal_delta,HALLMARK_MYC_TARGETS_V1,-0.5384812793619822,-2.547508906670906,0.0,0.0,0.0,97/186,21.84%,Ddx21;Myc;Nap1l1;Gnl3;Tfdp1;Mcm4;Odc1;Ran;Sf3b3;Nhp2;Ldha;Got2;Ifrd1;Canx;Rnps1;Rps2;Pabpc1;Rplp0;G3bp1;C1qbp;Hdgf;Rack1;Cstf2;Mcm2;Pgk1;Ppm1g;Tomm70a;Rps5;Tufm;Mcm5;Eif4e;Ncbp1;Hsp90ab1;Hspd1;Pcna;Ywhae;Snrpg;Pcbp1;Rpl18;Vdac1;Nop16;Srm;Orc2;Erh;Rpl22;Eef1b2;Rps3;Impdh2;Cox5a;Hddc2;Rps6;Sf3a1;Nop56;Snrpd2;Npm1;Pabpc4;Eif4g2;Cad;Tyms;Eif4a1;H2az1;Xpot;Cct7;Cct2;Mcm6;Apex1;Hspe1;Eif2s2;Cnbp;Nme1;Rpl14;Snrpd1;Abce1;Slc25a3;Eif2s1;Ppia;Rad23b;Rpl6;Ranbp1;Mrpl9;Eif3d;Ilf2;Glo1;Hnrnpa3;Rps10;Ruvbl2;Cyc1;Serbp1;Usp1;Rrp9;Eif3j1;Kpnb1;Psmd8;Ccna2;Hnrnpu;Psma2;Ddx18,21023,0
GSE234774,change_d7_minus_d1,temporal_delta,HALLMARK_MYC_TARGETS_V2,-0.6191873670111151,-2.4384521915046147,0.0,0.0,0.0,41/57,27.92%,Myc;Map3k6;Rrp12;Slc29a2;Gnl3;Mcm4;Las1l;Slc19a1;Utp20;Ipo4;Pprc1;Rabepk;Nop2;Tmem97;Ung;Wdr43;Mcm5;Hspd1;Nop16;Srm;Nop56;Npm1;Ppan;Hspe1;Bysl;Dctpp1;Plk4;Grwd1;Tcof1;Rrp9;Ddx18;Mybbp1a;Ndufaf4;Farsa;Hk2;Mrto4;Mphosph10;Nolc1;Plk1;Dusp2;Tbrg4,21023,0
GSE234774,change_d7_minus_d1,temporal_delta,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.5013847327501693,-2.404836907014544,0.0,0.0,0.0,74/190,14.86%,Timp1;Itga5;Ecm1;Plaur;Serpine1;Tpm4;Pvr;Itgb1;Sdc4;Ptx3;Tnfrsf12a;Jun;Tgm2;Vegfa;Cd44;Tnc;Inhba;Scg2;Ccn1;Bdnf;Il6;Sfrp1;Sdc1;Flna;Igfbp3;Eno2;Pdlim4;Lamc2;Adam12;Fgf2;Vim;Tnfrsf11b;Timp3;Prrx1;Fstl3;Col5a3;Gem;Efemp2;Dab2;Tfpi2;Tpm1;Gpc1;Oxtr;Cap2;Calu;Rgs4;Gadd45b;Lrp1;Fstl1;Plod3;Vcam1;Emp3;Cxcl5;Areg;Gadd45a;Ccn2;Nt5e;Fas;Crlf1;Itga2;Igfbp2;Loxl1;Thbs1;Col12a1;Fbn1;Lox;Rhob;Pdgfrb;Qsox1;Mgp;Cdh2;Igfbp4;Fbln2;Thy1,21023,0
GSE234774,change_d7_minus_d1,temporal_delta,HALLMARK_HYPOXIA,-0.4769343556942564,-2.2769023553634926,0.0,0.0,0.0,84/191,18.40%,Pfkp;Tiparp;Maff;Hk1;Plaur;Bhlhe40;Ampd3;Ier3;Anxa2;Serpine1;Noct;Stc1;Angptl4;Gcnt2;Sdc4;Adm;Klf6;Jun;Akap12;Tgm2;Vegfa;Cdkn1a;Ccn1;B4galnt2;Pgm2;Il6;Tpbg;Zfp36;Fosl2;Igfbp3;Glrx;Eno2;Slc2a1;Dusp1;Myh9;Errfi1;Ppp1r15a;Fbp1;Hmox1;Btg1;Ets1;Pgf;Slc2a3;Gys1;Ldha;P4ha2;Gpc1;Ackr3;Fos;Hspa5;Pim1;Hdlbp;Hoxb9;Has1;Kif5a;Pgk1;Ncan;Sdc3;Mt1;Ccn2;Gpi1;Scarb1;Egfr;Cp;Gaa;Mif;F3;Tpi1;Isg20;Lox;Stc2;Tes;Chst2;Pygm;Eno1b;Cavin3;Pfkfb3;B3galt6;Aldoa;Gpc4;Adora2b;Ppargc1a;Bcl2;Cavin1,21023,0
GSE234774,change_d7_minus_d1,temporal_delta,HALLMARK_MTORC1_SIGNALING,-0.45883678662065236,-2.1890391754122605,0.0,0.0,0.0,84/189,20.07%,Ldlr;Bhlhe40;Ppa1;Txnrd1;Stc1;Hmgcr;Cdkn1a;Slc1a5;Stard4;Map2k3;Tfrc;Gsr;Mcm4;Got1;Slc1a4;Dhcr24;Slc7a11;Glrx;Rdh11;Slc2a1;Ppp1r15a;Tomm40;Mllt11;Trib3;Slc2a3;Ldha;Ifrd1;Xbp1;Canx;Slc7a5;Hspa5;Hsp90b1;Tmem97;Atp2a2;Dhcr7;Psma3;Ung;Cyp51;Insig1;Idi1;Mcm2;Rrm2;Btg2;Pgk1;Gmps;Hmgcs1;Tm7sf2;Sqle;Sc5d;Polr3g;Cth;Hspd1;Gpi1;Nupr1;Acly;Fgl2;Tpi1;Serp1;Asns;Rpn1;Dhfr;Tes;Me1;Gclc;Eno1b;Cacybp;Fads1;Hspe1;Pitpnb;Eif2s2;Aldoa;Psmd13;Psmb5;Calr;M6pr;Ppia;Ccnf;Eef1e1;Mthfd2l;Serpinh1;Ssr1;Sdf2l1;Cdc25a;Pfkl,21023,0
GSE234774,change_d7_minus_d1,temporal_delta,HALLMARK_P53_PATHWAY,-0.44162326287056203,-2.1280539863189993,0.0,0.0,0.0,64/195,12.69%,Hbegf;Procr;Epha2;Ccnd2;Lif;Upp1;Ier3;Tm4sf1;Aen;Socs1;Sphk1;Jun;Ier5;Slc19a2;Cdkn1a;Cdh13;Tchh;F2r;Slc7a11;Vdr;Sdc1;Tpd52l1;Alox8;Blcap;Ppp1r15a;Acvr1b;Serpinb5;Rgs16;Hmox1;Btg1;Rnf19b;Trib3;Plxnb2;Fos;Hexim1;Inhbb;Zmat3;S100a10;Tax1bp3;Pitpnc1;Rrp8;Rack1;Baiap2;Klf4;Tap1;Ak1;Rps12;Nhlh2;Plk2;Btg2;Gadd45a;Irak1;Tspyl2;Tnfsf9;Txnip;Pcna;Nupr1;Prkab1;Fas;Rpl18;Hras;Slc3a2;Hspa4l;Rpl36,21023,0
GSE234774,change_d7_minus_d1,temporal_delta,HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.49677062573797093,-2.110965851051797,0.0,0.0,0.0,48/88,23.60%,Procr;Oasl1;Cxcl10;Isg15;Ifi35;Ifitm3;Il4ra;Stat2;Il7;Ifit3;Ifi44;Herc6;Ifitm1;Parp9;Rsad2;Samd9l;Ifit2;Ube2l6;Helz2;Pnpt1;Irf9;Irf1;Psma3;Tap1;Parp12;Eif2ak2;Txnip;Usp18;Psme1;Cmpk2;Ifih1;Gmpr;Ifitm2;Isg20;Parp14;Gbp3;Ly6e;Psmb8;Batf2;Bst2;Slc25a28;Cd47;Ogfr;Lgals3bp;Adar;C1s1;Tdrd7;Plscr1,21023,0
GSE234774,change_d7_minus_d1,temporal_delta,HALLMARK_UNFOLDED_PROTEIN_RESPONSE,-0.4788093482271089,-2.0983310117402167,0.0,0.0,0.0,52/104,22.25%,Eif4ebp1;Hyou1;Vegfa;Cebpb;Aldh18a1;Nabp1;Slc1a4;Sdad1;Bag3;Nhp2;Xbp1;Pdia5;Slc7a5;Atf4;Hspa5;Exosc2;Hsp90b1;Eef2;Wfs1;Dnajb9;Banf1;Nop14;Tspyl2;Eif4e;Rps14;Pdia6;Tubb2a;Nop56;Ywhaz;Lsm4;Dnaja4;Npm1;Serp1;Asns;Eif4g1;Stc2;Eif4a1;Xpot;Dnajc3;H2ax;Nfyb;Calr;Eif2s1;Srprb;Imp3;Ssr1;Rrp9;Mthfd2;Kdelr3;Hspa9;Arxes2;Spcs1,21023,0
GSE234774,change_d7_minus_d1,temporal_delta,HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.5009122840800592,-2.066866553678545,0.0,0.00010290471958463914,0.0004,31/77,12.11%,Socs1;Socs3;Osmr;Tnfrsf12a;Jun;Il15ra;Ccl7;Cd44;Acvrl1;Cxcl2;Il13ra1;Cxcl10;Il6st;Il6;Il4ra;Stat2;Il7;Tnfrsf1a;Acvr1b;Hmox1;Il1r1;Pim1;Ptpn2;Irf9;Ltbr;Irf1;Ccr1;Il17ra;Pf4;Fas;Stat3,21023,0
GSE234774,change_d7_minus_d1,temporal_delta,HALLMARK_INFLAMMATORY_RESPONSE,-0.42859579787593255,-2.0387890533235753,0.0,0.000140324617615417,0.0006,54/185,10.07%,Pdpn;Slc7a1;Ldlr;Timp1;Edn1;Hbegf;Itga5;Plaur;Lif;Serpine1;Myc;Pvr;Sphk1;Adm;Osmr;Klf6;Met;Il15ra;Ccl7;Cdkn1a;Inhba;Cxcl10;Best1;Il6;Nfkbia;Tpbg;Il4ra;Prok2;Cx3cl1;Has2;Sele;Ccl24;Csf3;Scn1b;Acvr1b;Rgs16;Nfkb1;Ifitm1;Abi1;Fpr1;Scarf1;Il1r1;Hrh1;Irf1;Atp2a2;Ereg;Eif2ak2;Emp3;Icam1;Btg2;Cxcl5;Il18rap;Tapbp;Tnfsf9,21023,0
GSE234774,change_d7_minus_d1,temporal_delta,HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.4314204526427239,-2.0327873372614684,0.0,0.00012863089948079892,0.0006,78/178,18.70%,Pfkp;Nup93;Upp1;Socs1;Socs3;Oasl1;Il15ra;Ccl7;Cdkn1a;Cxcl10;Sod2;Isg15;Ifi35;Selp;Il6;Nfkbia;Ifitm3;Il4ra;Apol6;Stat2;Il7;Rnf213;Ifit3;Ptgs2;Ifi44;Nfkb1;Btg1;Herc6;Mvp;Rsad2;Samd9l;Ifit2;Ube2l6;Fpr1;Helz2;Zbp1;Pnpt1;Pim1;Ptpn2;Irf9;Irf1;Vcam1;Psma3;Oas2;Tap1;Parp12;Oas3;Eif2ak2;Icam1;Pml;Tapbp;Txnip;Usp18;Psme1;Cmpk2;Fas;Ifih1;Stat3;Gch1;Casp4;Nlrc5;Ifitm2;Fgl2;Isg20;Lysmd2;Ccl5;Parp14;Cfh;Gbp3;Cd274;Cd40;Ly6e;Psmb8;Stat1;Serping1;Batf2;Bst2;Slc25a28,21023,0
GSE234774,change_d7_minus_d1,temporal_delta,HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.48835923828076694,-2.000814985740222,0.0,0.0001583149532071371,0.0008,25/69,9.76%,Ldlr;Plaur;Acat2;Tnfrsf12a;Hmgcr;Stard4;Fdft1;Lss;Errfi1;Gldc;Trib3;Srebf2;S100a11;Actg1;Avpr1a;Jag1;Tmem97;Mvd;Dhcr7;Cyp51;Idi1;Hmgcs1;Tm7sf2;Sqle;Sc5d,21023,0
GSE234774,change_d7_minus_d1,temporal_delta,HALLMARK_ANGIOGENESIS,-0.5716918182443422,-1.9855623617861462,0.0,0.00018375842782971275,0.001,13/34,9.82%,Timp1;Ccnd2;Stc1;Fgfr1;Vegfa;Pglyrp1;Kcnj8;Thbd;Slco2a1;Jag1;Fstl1;Cxcl5;Pf4,21023,0
GSE234774,change_d7_minus_d1,temporal_delta,HALLMARK_IL2_STAT5_SIGNALING,-0.40751226420807746,-1.948107448432377,0.0,0.000240111012364158,0.0014,49/192,9.99%,Spred2;Etv4;Plec;Emp1;Spry4;Myo1c;Maff;Ecm1;Ccnd2;Bhlhe40;Lif;Myc;Socs1;Nfkbiz;Klf6;Tnfrsf18;Tgm2;Ahnak;Ncs1;Plpp1;Cd44;Slc1a5;Glipr2;Cxcl10;Slc29a2;Cish;Cdc6;Selp;Odc1;Ifitm3;Il4ra;Furin;Ttc39b;F2rl2;Rgs16;Slc2a3;Xbp1;She;Pim1;Gadd45b;Swap70;Umps;Nop2;Tnfrsf8;Gpr83;Uck2;Gabarapl1;Ccne1;Ckap4,21023,0
GSE234774,change_d7_minus_d1,temporal_delta,HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.3989974170935387,-1.8867372911478344,0.0,0.0006109967725337948,0.0038,46/178,9.53%,Syt12;Tiparp;Bhlhe40;Ret;Myc;Aff1;Rrp12;Tgm2;Slc19a2;Cd44;Podxl;Ablim1;Fdft1;Slc39a6;Cish;Il6st;Opn3;Slc1a4;Tpbg;Hspb8;Celsr2;Tpd52l1;Slc2a1;Asb13;Rara;Calb2;Klf10;Wwc1;Nav2;Farp1;Hes1;Xbp1;Calcr;Fos;Slc7a5;Inhbb;Ccnd1;Gfra1;Ptges;Wfs1;Klf4;Dhcr7;Elovl2;Slc16a1;Rbbp8;Areg,21023,0
GSE234774,change_d7_minus_d1,temporal_delta,HALLMARK_ESTROGEN_RESPONSE_LATE,-0.38816626010860567,-1.8393451685264448,0.0,0.000938248913859945,0.0062,65/179,19.44%,Dlg5;Ret;S100a9;Cpe;Aff1;Cd44;Fdft1;Cish;Cdc6;Il6st;Opn3;Btg3;Slc1a4;Tpbg;Hspb8;Celsr2;Zfp36;Tpd52l1;Lamc2;Gjb3;Slc29a1;Impa2;Jak1;Farp1;Xbp1;Tfpi2;Ass1;Calcr;Fos;Dnajc12;Slc7a5;Ccnd1;Emp2;Ptges;Wfs1;Klf4;Dhcr7;Slc16a1;Rbbp8;Areg;Gale;Scarb1;Npy1r;Nab2;Lsr;Hspa4l;Tspan13;Gal;Th;Isg20;Stil;Sgk1;Ltf;Igfbp4;Olfm1;Bag1;Llgl2;Prss23;Id2;Bcl2;Tiam1;Egr3;Plk4;Atp2b4;Fkbp5,21023,0
GSE234774,change_d7_minus_d1,temporal_delta,HALLMARK_UV_RESPONSE_UP,-0.39437685173468207,-1.8211999297064354,0.0,0.000943293262859192,0.0066,62/149,22.60%,Ddx21;Junb;Ret;Mapk8ip2;Tfrc;Sod2;Dlg4;Cltb;Il6st;Il6;Btg3;Tchh;Nfkbia;Eno2;Furin;Ago2;Sigmar1;Hmox1;Btg1;Nptx2;Cxcl1;Fos;Dnajb1;Shox2;Ppat;Kcnh2;Irf1;Tap1;Icam1;Btg2;Ccne1;Fosb;Ntrk3;Igfbp2;Selenow;Gch1;Hyal2;Epcam;Gal;Asns;Rpn1;Rhob;Olfm1;H2ax;Chka;Tmbim6;Hspa2;Prkaca;Nptxr;Aldoa;Grpel1;Gpx3;Bmp2;Ctsl;Slc25a4;Psmc3;Hnrnpu;Spr;Tuba4a;Nr4a1;Urod;Hspa13,21023,0
GSE234774,change_d7_minus_d1,temporal_delta,HALLMARK_OXIDATIVE_PHOSPHORYLATION,-0.3554580262381803,-1.6842578105859833,0.0,0.0035204246173692333,0.0256,108/180,36.09%,Por;Atp1b1;Ldha;Got2;Glud1;Fxn;Idh3a;Cyb5r3;Pdp1;Timm9;Afg3l2;Pdha1;Tomm70a;Gpi1;Atp6ap1;Cs;Tomm22;Vdac1;Cox5a;Timm13;Timm10;Dlat;Cox6a1;Cox7a2l;Slc25a3;Ndufa8;Phyh;Uqcrq;Grpel1;Pdk4;Ndufb6;Iscu;Dlst;Atp6v1g1;Cox17;Ndufc2;Ndufc1;Slc25a4;Atp5pb;Cyc1;Mrpl15;Sdhc;Sdhd;Ndufa4;Ndufa5;Retsat;Fdx1;Ndufs6;Ndufa1;Hspa9;Cox5b;Cox8a;Cox6b1;Slc25a5;Ndufb7;Mfn2;Ndufb2;Cox7b;Uqcrfs1;Ndufs4;Cox7c;Cox10;Timm8b;Ndufa3;Mdh1;Hsd17b10;Ldhb;Cox6c;Uqcrh;Mdh2;Cox11;Cox7a2;Polr2f;Ndufb5;Ndufa6;Uqcr10;Nqo2;Timm50;Atp6v0c;Mrpl34;Uqcrb;Ogdh;Uqcr11;Ndufa7;Mrpl11;Mrps12;Ndufs7;Ndufa2;Ndufb8;Slc25a11;Atp6v1f;Slc25a20;Ndufb3;Etfb;Cox4i1;Mrps22;Timm17a;Acadvl;Ndufv2;Ndufv1;Prdx3;Pmpca;Idh3b;Oat;Surf1;Fh1;Pdhx;Ndufs8,21023,0
GSE234774,change_d7_minus_d1,temporal_delta,HALLMARK_APICAL_JUNCTION,-0.3478690856107003,-1.6652685592039553,0.0,0.004116188783385565,0.0314,62/185,15.23%,Tspan4;Flnc;Pcdh1;Pecam1;Itgb1;Layn;Msn;Icam2;Adamts5;Mapk11;Parva;Actn1;Cx3cl1;Lamc2;Alox8;Myh9;Vasp;Actb;Tnfrsf11b;Src;Calb2;Atp1a3;Vcl;Lamb3;Tro;Actg1;Kcnh2;Ywhah;Adam15;Baiap2;Mvd;Cadm3;Vcam1;Insig1;Amigo2;Icam1;Nectin2;Myh10;Sdc3;Icam5;Arpc2;Actn3;Cdk8;Tmem8b;Adam9;Dmp1;Egfr;Gnai2;Itga2;Hras;Pfn1;Slc30a3;Map3k20;Adra1b;Cd276;Speg;Fbn1;Nexn;Rras;Vwf;Thy1;Cd274,21023,0
GSE234774,change_d7_minus_d1,temporal_delta,HALLMARK_GLYCOLYSIS,-0.35017063256271835,-1.662123256777476,0.0,0.004018184288543052,0.0322,62/189,17.53%,Pfkp;Ier3;Stc1;Angptl4;Met;Vegfa;Cd44;Il13ra1;Pgm2;Got1;Tpbg;Sdc1;Igfbp3;Glrx;Eno2;Ndst3;Slc16a3;Kif2a;Lct;Gys1;Ldha;Got2;P4ha2;B3gnt3;Gpc1;Txn1;Hspa5;Ext2;Hdlbp;Hs2st1;B4galt2;Abcb6;Prps1;Pgk1;Sdc3;Cth;Gale;Cln6;Nt5e;Egfr;Sox9;Chpf;Mif;Tpi1;Isg20;Qsox1;Stc2;Pkm;Me1;Chst2;Pygb;Chpf2;Gclc;Chst1;Eno1b;Nsdhl;B3galt6;Aldoa;Glce;Gpc4;Ppia;Adora2b,21023,0
GSE234774,change_d7_minus_d1,temporal_delta,HALLMARK_MYOGENESIS,-0.34715936502243566,-1.661532864951747,0.0,0.00390570185696244,0.0328,56/193,16.57%,Hbegf;Myo1c;Bdkrb2;Bhlhe40;Sorbs1;Mras;Itgb1;Sphk1;Wwtr1;Cdkn1a;Ablim1;Tead4;Cdh13;Hspb8;Pdlim7;Igfbp3;Itga7;Tpd52l1;Tpm3;Adam12;Fgf2;Myh9;Cnn3;Plxnb2;Nav2;Ifrd1;Fst;Igfbp7;Myl3;Ache;Gadd45b;Kcnh2;Sptan1;Cav3;Myh7;Gja5;Ak1;Mapk12;Actn3;Sh3bgr;Sod3;Atp6ap1;Gabarapl2;Pfkm;Gaa;Ankrd2;Speg;Stc2;Ephb3;Pygm;Aebp1;Bag1;Col4a2;Chrnb1;Ckmt2;Cryab,21023,0
GSE234774,change_d7_minus_d1,temporal_delta,HALLMARK_E2F_TARGETS,-0.34138040136598047,-1.619967158626038,0.0,0.005615018394727049,0.0494,87/195,29.06%,Myc;Nap1l1;Cdkn1a;Tfrc;Mcm4;Ipo7;Dnmt1;Ran;Slbp;Wdr90;Timeless;Dck;Chek1;Suv39h1;Lmnb1;Smc6;Lig1;Ung;Prps1;Cdkn3;Spc24;Mcm2;Wee1;Rrm2;Hmgb2;Ccne1;Nup107;Mcm5;Rad51ap1;Pole;Pcna;Ube2s;Ssrp1;Pold1;Rbbp7;Tmpo;Orc2;Tubb5;Nop56;Nup153;Paics;Prim2;Donson;H2az1;Cbx5;Jpt1;Cdc25b;H2ax;Mcm6;Brca2;Nme1;Eif2s1;Cit;Ranbp1;Racgap1;Dctpp1;Plk4;Cdc25a;Dscc1;Hells;Usp1;Orc6;Lsm8;Mthfd2;Anp32e;Tipin;Pola2;Atad2;Rad51c;Ilf3;Snrpb;Cse1l;Ccnb2;Tk1;Asf1b;Spag5;Mad2l1;Nolc1;Plk1;Prdx4;Tbrg4;Lyar;Cks1b;Gspt1;Dut;Mcm3;Pold2,21023,0
GSE234774,change_d7_minus_d1,temporal_delta,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.42794257324500784,-1.6006803999885693,0.009336609336609337,0.006645929806507944,0.0606,16/47,18.84%,Pfkp;Junb;Txnrd1;Sbno2;Sod2;Gsr;Glrx;Srxn1;Txn1;Gclm;Atox1;Abcc1;Gclc;Ftl1;Gpx3;Cdkn2d,21023,0
GSE234774,change_d7_minus_d1,temporal_delta,HALLMARK_APOPTOSIS,-0.3456902684395003,-1.5942736681109515,0.0006309148264984228,0.00681229243650311,0.0644,62/157,21.31%,Timp1;Emp1;Ccnd2;Ier3;Tnfrsf12a;Jun;Hspb1;Cd44;Cdkn1a;Sod2;Gsr;Il6;Btg3;F2r;Ifitm3;Dap;Eno2;Mcl1;Rara;Timp3;Bcl2l2;Hmox1;Slc20a1;Ccnd1;Gadd45b;Avpr1a;Sptan1;Irf1;Tap1;Ereg;Wee1;Btg2;Hmgb2;Tspo;Gadd45a;Sc5d;Cth;Txnip;Fas;Gch1;Casp4;Isg20;Gpx1;Rhob;Pdgfrb;Igf2r;Cd14;Dnajc3;Cdc25b;Lmna;Gpx3;Bmp2;Rela;Egr3;Cflar;Tgfb2;Cav1;Pea15a;Timp2;Fasl;Retsat;Birc3,21023,0
GSE234774,change_d7_minus_d1,temporal_delta,HALLMARK_KRAS_SIGNALING_UP,-0.3348221573898861,-1.5928032911342636,0.0,0.006688806773001542,0.0658,56/188,15.15%,Etv4;Hbegf;Emp1;Etv5;Ccnd2;Plaur;Lif;Trib1;Pecam1;Mall;Angptl4;Cpe;Eng;Akap12;Inhba;Snap25;Ngf;Cxcl10;Spry2;Dusp6;Tspan7;Igfbp3;Glrx;Ptgs2;Ppp1r15a;Scn1b;Prrx1;Rgs16;Ets1;Flt4;Ano1;Dnmbp;Scg3;Nap1l2;Klf4;Plvap;Ereg;Fgf9;Trib2;Arg1;Gadd45g;Rbm4;Gfpt2;F2rl1;Tmem158;Itga2;Sox9;Plek2;Ush1c;Tspan13;Adgra2;Wnt7a;Cfh;Peg3;Pcsk1n;Hsd11b1,21023,0
GSE234774,change_d7_minus_d1,temporal_delta,HALLMARK_NOTCH_SIGNALING,-0.41533446509167804,-1.430842248947169,0.05462962962962963,0.0273269199785875,0.2458,10/31,11.73%,Dtx1;Arrb1;Fbxw11;Hes1;Ccnd1;Jag1;Fzd7;Maml2;Wnt2;Fzd1,21023,0
GSE234774,change_d7_minus_d1,temporal_delta,HALLMARK_ANDROGEN_RESPONSE,-0.33286910710547996,-1.415277474946492,0.0221483942414175,0.030522274862515287,0.2788,23/92,14.37%,Adamts1;Akap12;Hmgcr;Camkk2;Uap1;Rrp12;Plpp1;Gsr;Dhcr24;Actn1;Ccnd1;Hsd17b14;Dnajb9;Insig1;Idi1;Pgm3;Hmgcs1;Sec24d;Steap4;Lman1;Akt1;Ptpn21;Sgk1,21023,0
GSE234774,change_d7_minus_d1,temporal_delta,HALLMARK_HEME_METABOLISM,0.3250362018945069,1.415235370906989,0.013013302486986697,0.12632231706427374,0.4908,42/178,14.80%,Daam1;Add1;Marchf8;Mxi1;Tfdp2;Hebp1;Kat2b;Rbm5;Mospd1;Usp15;Picalm;Car2;Tmcc2;Aldh6a1;Cir1;Ctse;Fech;Fbxo7;Cpox;Selenbp1;Fn3k;Narf;Ranbp10;Nr3c1;Ctns;Bmp2k;Cat;Ccnd3;Nek7;Tnrc6b;Sec14l1;Mboat2;Btrc;Marchf2;Tent5c;Ezh1;Foxj2;Ppox;Lmo2;Pcx;Dcun1d1;Atg4a,21023,0
GSE234774,change_d7_minus_d1,temporal_delta,HALLMARK_ALLOGRAFT_REJECTION,-0.29826020217970656,-1.4056503490590964,0.009146341463414634,0.03159884578969695,0.295,58/172,21.03%,Timp1;Socs5;Ccnd2;Lif;Socs1;Ccl7;Inhba;Tap2;Il6;F2r;Il4ra;Il7;Flna;Il11;Srgn;Bcl3;Ets1;Abi1;Dyrk3;Inhbb;Ache;Eif5a;Tap1;Ereg;Ccr1;Icam1;Cartpt;Rps9;Il18rap;Pf4;Tapbp;Egfr;Fas;Rps3a1;Akt1;Npm1;Ly75;Ccl5;Lck;Thy1;Rpl9;Cxcr3;Nme1;Cd40;Abce1;Trat1;Stat1;Ube2n;Cd79a;Eif3d;Tgfb2;Eif3a;Eif3j1;Cd47;Cd80;Il2rg;Degs1;Fasl,21023,0
GSE234774,change_d7_minus_d1,temporal_delta,HALLMARK_COAGULATION,-0.3163841966298342,-1.4008966657198691,0.017714285714285714,0.03172895520526373,0.3034,40/115,22.62%,Capn2;Timp1;Maff;Pecam1;Serpine1;Dusp6;Furin;Timp3;F2rl2;Dusp14;Tfpi2;Thbd;Prep;Lrp1;Wdr1;Pf4;Adam9;Masp2;Itga2;F13b;P2ry1;Thbs1;Fbn1;F3;Gda;Cfh;Crip2;Vwf;Prss23;Tmprss6;Fn1;Serping1;Iscu;Ctsl;C8a;Cpb2;Rac1;C1s1;Rabif;Plat,21023,0
